Country,Market_Type,Commodity,Price,Currency,Date,Inflation_Rate,Hunger_Index,Year,Month,Price_Shock_Index,Hunger_Risk_Level
Haiti,Retail,Cooking Oil,54.18,BDT,10-08-2022,6.02,31.22,2022,8,-40.1986755,High
India,Rural,Sugar,93.51,ETB,09-02-2016,6.02,31.22,2016,2,102.3150151,High
Sudan,Rural,Cooking Oil,61.87,YER,22-07-2022,6.02,31.22,2022,7,-39.59187659,High
India,Wholesale,Rice,117.04,HTG,12-03-2020,6.02,31.22,2020,3,-16.85728493,High
Yemen,Wholesale,Maize,97.5,NPR,10-01-2021,6.02,31.22,2021,1,-7.08976558,High
India,Wholesale,Sugar,179.14,KES,14-05-2024,6.02,31.22,2024,5,91.57309379,High
Pakistan,Rural,Wheat,84.87,NPR,11-03-2021,6.02,31.22,2021,3,82.67326733,High
Sudan,Wholesale,Maize,29.59,INR,12-12-2024,6.02,31.22,2024,12,-72.08490566,High
Bangladesh,Retail,Pulses,97.61,ETB,18-07-2023,6.02,31.22,2023,7,-18.82069195,High
Yemen,Rural,Sugar,107.91,HTG,14-10-2018,6.02,31.22,2018,10,17.65154819,High
Nepal,Urban,Maize,74.95,ETB,20-12-2021,6.02,31.22,2021,12,-37.03797043,High
Bangladesh,Rural,Cooking Oil,69.84,NGN,15-11-2019,6.02,31.22,2019,11,-18.85674451,High
Pakistan,Wholesale,Pulses,52.1,NGN,02-10-2018,6.02,31.22,2018,10,-54.50576319,High
Sudan,Rural,Wheat,97.935,HTG,17-07-2021,6.02,31.22,2021,7,300.0612745,High
Ethiopia,Wholesale,Wheat,123.66,YER,29-09-2022,6.02,31.22,2022,9,56.74990493,High
Pakistan,Wholesale,Rice,197.26,KES,06-10-2021,6.02,31.22,2021,10,30.63576159,High
Bangladesh,Urban,Cooking Oil,93.33,SDG,02-01-2019,6.02,31.22,2019,1,33.63402062,High
Yemen,Urban,Rice,106.11,ETB,10-04-2021,6.02,31.22,2021,4,0.893791005,High
Haiti,Retail,Rice,95.765,BDT,03-09-2019,6.02,31.22,2019,9,-4.815624689,High
Sudan,Rural,Sugar,124.71,PKR,31-05-2020,6.02,31.22,2020,5,90.33882784,High
Haiti,Urban,Pulses,100.09,KES,03-02-2023,6.02,31.22,2023,2,-27.33410774,High
Nigeria,Urban,Rice,184.11,NGN,16-01-2022,6.02,31.22,2022,1,169.4424118,High
Sudan,Wholesale,Maize,97.62,SDG,09-12-2019,6.02,31.22,2019,12,229.908753,High
Pakistan,Urban,Sugar,166.56,INR,19-03-2024,6.02,31.22,2024,3,53.96561287,High
Yemen,Urban,Cooking Oil,99.15,SDG,19-07-2015,6.02,31.22,2015,7,-40.19182048,High
Bangladesh,Rural,Wheat,120.5,ETB,05-10-2017,6.02,31.22,2017,10,-11.87655404,High
Ethiopia,Urban,Sugar,105.08,ETB,12-04-2024,6.02,31.22,2024,4,30.01732244,High
India,Rural,Rice,130.16,BDT,08-05-2018,6.02,31.22,2018,5,11.20984279,High
Kenya,Wholesale,Maize,76.82,YER,09-08-2018,6.02,31.22,2018,8,-22.78620967,High
Ethiopia,Urban,Pulses,183.87,BDT,16-05-2021,6.02,31.22,2021,5,148.3722815,High
India,Wholesale,Cooking Oil,73.89,ETB,30-08-2023,6.02,31.22,2023,8,-50.48582725,High
Nigeria,Rural,Wheat,110.19,BDT,02-08-2023,6.02,31.22,2023,8,85.22440746,High
Bangladesh,Wholesale,Pulses,114.69,NPR,13-03-2018,6.02,31.22,2018,3,17.49820715,High
Yemen,Wholesale,Maize,87.38,NPR,04-10-2022,6.02,31.22,2022,10,-10.37948718,High
Nepal,Wholesale,Wheat,48.43,HTG,23-05-2019,6.02,31.22,2019,5,-38.71947362,High
Sudan,Retail,Cooking Oil,109.64,NPR,20-01-2024,6.02,31.22,2024,1,77.21027962,High
Ethiopia,Rural,Pulses,109.91,PKR,27-07-2024,6.02,31.22,2024,7,-40.22407135,High
India,Rural,Unknown,86.85,SDG,30-08-2018,6.02,31.22,2018,8,-5.975966223,High
Nepal,Rural,Rice,88.42,BDT,19-09-2017,6.02,31.22,2017,9,-47.06657088,High
Ethiopia,Rural,Cooking Oil,106.17,NPR,30-09-2023,6.02,31.22,2023,9,14.05091847,High
Bangladesh,Rural,Maize,149.82,HTG,01-10-2020,6.02,31.22,2020,10,26.22798888,High
Yemen,Urban,Sugar,146.99,NGN,26-06-2023,6.02,31.22,2023,6,36.21536466,High
Haiti,Urban,Pulses,119.26,NPR,18-08-2021,6.02,31.22,2021,8,19.15276251,High
Ethiopia,Urban,Wheat,82.85,KES,05-02-2015,6.02,31.22,2015,2,-33.00177907,High
Ethiopia,Wholesale,Sugar,102.91,NGN,31-03-2023,6.02,31.22,2023,3,-2.065093262,High
Yemen,Wholesale,Sugar,90.25,KES,13-04-2022,6.02,31.22,2022,4,-38.60126539,High
Nigeria,Rural,Maize,81.99,HTG,10-03-2018,6.02,31.22,2018,3,-17.69311851,High
Pakistan,Retail,Rice,55.93,NGN,04-08-2017,6.02,31.22,2017,8,-71.64655784,High
Ethiopia,Rural,Sugar,68.82,BDT,28-06-2022,6.02,31.22,2022,6,-33.12603246,High
Yemen,Urban,Sugar,124.09,PKR,26-04-2018,6.02,31.22,2018,4,37.49584488,High
Pakistan,Rural,Rice,74.32,INR,18-12-2016,6.02,31.22,2016,12,32.8803862,High
Yemen,Wholesale,Rice,101.44,YER,09-09-2016,6.02,31.22,2016,9,-4.401093205,High
Yemen,Rural,Wheat,100.04,HTG,14-04-2022,6.02,31.22,2022,4,45.59743851,High
Nigeria,Urban,Pulses,118.36,BDT,14-09-2016,6.02,31.22,2016,9,-0.387140212,High
Yemen,Rural,Wheat,73.59,INR,06-11-2021,6.02,31.22,2021,11,-26.43942423,High
Ethiopia,Retail,Cooking Oil,75.34,INR,03-11-2017,6.02,31.22,2017,11,-29.03833475,High
India,Urban,Rice,63.04,BDT,13-11-2016,6.02,31.22,2016,11,-51.56730178,High
India,Rural,Wheat,15.97,SDG,13-02-2024,6.02,31.22,2024,2,-82.12646894,High
India,Wholesale,Maize,77.87,ETB,16-08-2019,6.02,31.22,2019,8,4.411370341,High
Yemen,Urban,Maize,72.62,YER,12-09-2020,6.02,31.22,2020,9,-16.89173724,High
Nepal,Urban,Pulses,98.9,SDG,10-12-2016,6.02,31.22,2016,12,234.9136471,High
Pakistan,Wholesale,Sugar,120.97,PKR,29-05-2020,6.02,31.22,2020,5,-27.37151777,High
Pakistan,Rural,Maize,174.98,YER,17-01-2024,6.02,31.22,2024,1,90.85951134,High
Yemen,Rural,Wheat,103.73,BDT,09-12-2023,6.02,31.22,2023,12,40.95665172,High
Bangladesh,Rural,Maize,101.2,NPR,01-01-2022,6.02,31.22,2022,1,-32.45227606,High
Bangladesh,Urban,Cooking Oil,179.92,NPR,13-02-2021,6.02,31.22,2021,2,92.77831351,High
Sudan,Retail,Rice,49.24,ETB,29-08-2022,6.02,31.22,2022,8,-53.18946668,High
Yemen,Urban,Rice,51.88,INR,14-01-2020,6.02,31.22,2020,1,-48.85646688,High
Kenya,Rural,Wheat,124.09,ETB,08-10-2024,6.02,31.22,2024,10,27.79608651,High
Nigeria,Urban,Sugar,152.62,YER,24-11-2015,6.02,31.22,2015,11,-3.301020085,High
India,Retail,Rice,157.28,HTG,17-12-2016,6.02,31.22,2016,12,149.4923858,High
Nigeria,Urban,Maize,27.82,INR,12-09-2023,6.02,31.22,2023,9,-66.06903281,High
India,Wholesale,Cooking Oil,28.98,BDT,27-05-2021,6.02,31.22,2021,5,-60.77953715,High
Haiti,Rural,Sugar,95.32,NPR,27-01-2024,6.02,31.22,2024,1,-1.488218272,High
Haiti,Unknown,Sugar,128.36,BDT,14-11-2020,6.02,31.22,2020,11,34.66219052,High
Yemen,Rural,Sugar,84.75,NGN,15-03-2020,6.02,31.22,2020,3,-31.70279636,High
Haiti,Urban,Rice,52.91,INR,06-05-2016,6.02,31.22,2016,5,-44.75016969,High
Nepal,Urban,Unknown,49.07,YER,11-03-2017,6.02,31.22,2017,3,-47.07722174,High
Sudan,Urban,Sugar,141.45,HTG,25-04-2015,6.02,31.22,2015,4,13.42314169,High
Bangladesh,Rural,Wheat,142.66,BDT,06-11-2015,6.02,31.22,2015,11,18.39004149,High
Nepal,Urban,Maize,125.22,SDG,11-02-2022,6.02,31.22,2022,2,67.07138092,High
Nigeria,Rural,Unknown,98,HTG,17-09-2023,6.02,31.22,2023,9,42.29708146,High
Nigeria,Urban,Cooking Oil,65.29,BDT,30-04-2018,6.02,31.22,2018,4,-29.5304911,High
Haiti,Unknown,Maize,23.67,NPR,29-08-2019,6.02,31.22,2019,8,-79.02711324,High
Bangladesh,Wholesale,Wheat,39.91,YER,16-03-2017,6.02,31.22,2017,3,-72.02439366,High
Sudan,Urban,Wheat,18.47,NPR,17-03-2022,6.02,31.22,2022,3,-81.14055241,High
India,Rural,Pulses,87.99,PKR,22-04-2015,6.02,31.22,2015,4,-18.3387471,High
Nepal,Wholesale,Maize,118.63,HTG,07-03-2020,6.02,31.22,2020,3,-5.262737582,High
Sudan,Wholesale,Rice,94.85,NGN,19-08-2018,6.02,31.22,2018,8,92.62794476,High
Ethiopia,Retail,Wheat,156.65,KES,01-04-2020,6.02,31.22,2020,4,89.07664454,High
Pakistan,Urban,Sugar,107.15,NPR,09-03-2022,6.02,31.22,2022,3,-11.42432008,High
Haiti,Rural,Cooking Oil,34.24,NGN,31-07-2021,6.02,31.22,2021,7,-36.80324843,High
India,Retail,Cooking Oil,94.53,KES,08-01-2020,6.02,31.22,2020,1,226.1904762,High
Ethiopia,Urban,Wheat,95.75,SDG,30-01-2018,6.02,31.22,2018,1,-38.87647622,High
India,Wholesale,Sugar,119.98,YER,10-05-2019,6.02,31.22,2019,5,-33.02445015,High
India,Urban,Maize,133.9,YER,11-11-2015,6.02,31.22,2015,11,71.95325543,High
Haiti,Rural,Cooking Oil,118.88,NGN,19-02-2021,6.02,31.22,2021,2,247.1962617,High
India,Wholesale,Sugar,80.53,INR,12-08-2023,6.02,31.22,2023,8,-32.88048008,High
Sudan,Unknown,Sugar,155.21,SDG,27-05-2020,6.02,31.22,2020,5,9.727819017,High
Sudan,Urban,Rice,133.47,KES,17-01-2020,6.02,31.22,2020,1,40.71692145,High
Nigeria,Retail,Sugar,130.53,HTG,08-08-2018,6.02,31.22,2018,8,-14.47385664,High
Bangladesh,Urban,Maize,97.1,HTG,22-04-2018,6.02,31.22,2018,4,-4.051383399,High
Nepal,Urban,Cooking Oil,29.81,ETB,04-12-2024,6.02,31.22,2024,12,-32.70880361,High
Nepal,Urban,Rice,110.07,YER,22-05-2024,6.02,31.22,2024,5,24.48541054,High
Kenya,Wholesale,Maize,192.94,INR,06-09-2023,6.02,31.22,2023,9,151.1585525,High
Haiti,Wholesale,Cooking Oil,97.88,SDG,22-07-2019,6.02,31.22,2019,7,-17.66487214,High
Yemen,Rural,Wheat,88.44,PKR,16-01-2022,6.02,31.22,2022,1,-14.74019088,High
Yemen,Urban,Maize,103.86,PKR,05-09-2017,6.02,31.22,2017,9,43.01845222,High
Ethiopia,Rural,Cooking Oil,195.62,KES,02-09-2016,6.02,31.22,2016,9,159.6495885,High
India,Wholesale,Rice,89.28,NGN,07-11-2022,6.02,31.22,2022,11,-43.23499491,High
India,Urban,Cooking Oil,139.34,BDT,21-02-2023,6.02,31.22,2023,2,47.40294087,High
Haiti,Rural,Sugar,84.08,YER,29-01-2019,6.02,31.22,2019,1,-34.49672795,High
Pakistan,Urban,Rice,76.77,ETB,23-05-2022,6.02,31.22,2022,5,3.296555436,High
Nigeria,Urban,Maize,156.49,KES,23-07-2015,6.02,31.22,2015,7,462.5089863,High
Kenya,Retail,Pulses,55.9,BDT,18-09-2021,6.02,31.22,2021,9,-30.59349392,High
Sudan,Rural,Wheat,129.86,BDT,17-10-2023,6.02,31.22,2023,10,603.0860855,High
India,Wholesale,Rice,86.33,YER,12-04-2024,6.02,31.22,2024,4,-3.30421147,High
Kenya,Rural,Rice,69.71,YER,31-10-2018,6.02,31.22,2018,10,-1.761555806,High
Nepal,Rural,Rice,83.28,BDT,17-03-2021,6.02,31.22,2021,3,-24.33905696,High
Pakistan,Rural,Cooking Oil,9.95,BDT,04-10-2018,6.02,31.22,2018,10,-89.31371496,High
Sudan,Retail,Sugar,58,KES,17-12-2018,6.02,31.22,2018,12,-62.63127376,High
Haiti,Urban,Pulses,105.36,INR,10-06-2018,6.02,31.22,2018,6,-11.65520711,High
Kenya,Wholesale,Wheat,90.1,PKR,05-06-2021,6.02,31.22,2021,6,-27.39140946,High
Ethiopia,Retail,Wheat,62.17,YER,07-10-2017,6.02,31.22,2017,10,-35.07049608,High
Sudan,Unknown,Sugar,159.27,YER,09-10-2023,6.02,31.22,2023,10,174.6034483,High
Haiti,Retail,Cooking Oil,60.26,NPR,22-08-2019,6.02,31.22,2019,8,-38.43481814,High
Yemen,Urban,Cooking Oil,157.49,KES,08-07-2017,6.02,31.22,2017,7,58.8401412,High
Haiti,Wholesale,Sugar,105.88,YER,09-10-2021,6.02,31.22,2021,10,25.92768792,High
Haiti,Rural,Sugar,89.46,BDT,06-05-2022,6.02,31.22,2022,5,-15.5081224,High
Sudan,Retail,Maize,103.74,YER,12-03-2023,6.02,31.22,2023,3,6.26920713,High
Pakistan,Wholesale,Cooking Oil,111.75,NPR,04-09-2017,6.02,31.22,2017,9,1023.115578,High
Sudan,Urban,Rice,61.77,INR,22-08-2015,6.02,31.22,2015,8,-53.71993706,High
Bangladesh,Wholesale,Wheat,62.86,YER,07-11-2020,6.02,31.22,2020,11,57.50438487,High
Nigeria,Retail,Cooking Oil,91.98,NPR,15-10-2024,6.02,31.22,2024,10,40.87915454,High
Pakistan,Urban,Unknown,117.48,NPR,10-05-2023,6.02,31.22,2023,5,43.40820313,High
Ethiopia,Rural,Rice,126.55,KES,07-09-2022,6.02,31.22,2022,9,229.7290255,High
Pakistan,Retail,Maize,149.82,YER,31-05-2022,6.02,31.22,2022,5,-14.37878615,High
Nepal,Retail,Pulses,50.86,NPR,11-04-2020,6.02,31.22,2020,4,-48.57431749,High
Ethiopia,Urban,Maize,114.27,NGN,24-01-2017,6.02,31.22,2017,1,7.164962956,High
Yemen,Retail,Rice,99.48,KES,11-12-2018,6.02,31.22,2018,12,91.75019275,High
Sudan,Wholesale,Rice,78.69,NPR,04-11-2021,6.02,31.22,2021,11,27.39193783,High
Haiti,Rural,Sugar,180.15,KES,11-05-2020,6.02,31.22,2020,5,101.3749162,High
Sudan,Wholesale,Pulses,117.28,YER,02-02-2019,6.02,31.22,2019,2,1.99147752,High
Nepal,Urban,Sugar,157.16,PKR,20-07-2017,6.02,31.22,2017,7,84.54673556,High
Nepal,Rural,Pulses,141.88,HTG,20-03-2021,6.02,31.22,2021,3,178.9618561,High
Bangladesh,Urban,Pulses,121.44,NGN,30-07-2019,6.02,31.22,2019,7,5.88543029,High
Haiti,Wholesale,Wheat,128.07,PKR,23-07-2022,6.02,31.22,2022,7,423.5895339,High
Haiti,Retail,Maize,88.28,INR,10-04-2016,6.02,31.22,2016,4,272.9615547,High
India,Retail,Rice,184.43,PKR,11-07-2020,6.02,31.22,2020,7,113.633731,High
Kenya,Urban,Maize,92.13,SDG,19-12-2017,6.02,31.22,2017,12,-52.24940396,High
India,Wholesale,Sugar,99.25,INR,27-07-2018,6.02,31.22,2018,7,23.24599528,High
Yemen,Retail,Cooking Oil,60.87,HTG,26-08-2020,6.02,31.22,2020,8,-61.34992698,High
Nigeria,Wholesale,Sugar,98.43,BDT,15-04-2024,6.02,31.22,2024,4,-24.59204781,High
Nigeria,Rural,Cooking Oil,96.74,KES,09-11-2016,6.02,31.22,2016,11,5.175038052,High
Sudan,Retail,Rice,142.88,INR,21-06-2020,6.02,31.22,2020,6,81.57326217,High
Nigeria,Rural,Rice,125.39,BDT,10-05-2019,6.02,31.22,2019,5,-31.89397643,High
Haiti,Retail,Pulses,146.93,NPR,15-08-2023,6.02,31.22,2023,8,39.45520121,High
Nepal,Urban,Rice,95.69,YER,23-11-2021,6.02,31.22,2021,11,14.90153698,High
Kenya,Retail,Wheat,86.43,SDG,25-04-2023,6.02,31.22,2023,4,-4.073251942,High
Sudan,Retail,Wheat,135.36,ETB,08-04-2017,6.02,31.22,2017,4,4.235330356,High
Sudan,Wholesale,Cooking Oil,106.32,SDG,16-04-2019,6.02,31.22,2019,4,-3.028091937,High
Kenya,Wholesale,Maize,5.59,SDG,29-01-2018,6.02,31.22,2018,1,-93.9324867,High
Haiti,Rural,Pulses,81.89,SDG,31-01-2022,6.02,31.22,2022,1,-44.265977,High
Yemen,Rural,Maize,12.55,NPR,17-04-2019,6.02,31.22,2019,4,-87.91642596,High
Yemen,Rural,Cooking Oil,67.38,ETB,17-02-2024,6.02,31.22,2024,2,10.69492361,High
Sudan,Retail,Wheat,141.04,ETB,25-07-2015,6.02,31.22,2015,7,4.196217494,High
Yemen,Retail,Sugar,86.54,YER,11-12-2019,6.02,31.22,2019,12,2.112094395,High
Haiti,Rural,Pulses,107.62,NPR,24-04-2016,6.02,31.22,2016,4,31.42019783,High
Bangladesh,Urban,Unknown,92.23,ETB,21-10-2020,6.02,31.22,2020,10,-15.91758592,High
Bangladesh,Urban,Maize,100.44,KES,01-01-2019,6.02,31.22,2019,1,3.439752832,High
India,Retail,Cooking Oil,86.61,YER,14-03-2022,6.02,31.22,2022,3,-37.84268695,High
Pakistan,Urban,Cooking Oil,172.67,KES,11-09-2019,6.02,31.22,2019,9,54.51454139,High
Ethiopia,Urban,Rice,31.87,PKR,29-07-2022,6.02,31.22,2022,7,-74.81627815,High
Nigeria,Rural,Wheat,109.16,SDG,02-02-2022,6.02,31.22,2022,2,-0.93474907,High
Yemen,Urban,Pulses,122.25,NGN,08-12-2018,6.02,31.22,2018,12,87.18419844,High
Bangladesh,Urban,Rice,64.21,NPR,27-05-2022,6.02,31.22,2022,5,-52.87685308,High
Nepal,Retail,Wheat,125.83,SDG,26-04-2020,6.02,31.22,2020,4,159.8182944,High
Kenya,Retail,Cooking Oil,73.28,KES,06-09-2022,6.02,31.22,2022,9,-31.07599699,High
Pakistan,Retail,Wheat,119.19,BDT,28-09-2022,6.02,31.22,2022,9,40.43831743,High
India,Urban,Maize,49.53,YER,29-12-2023,6.02,31.22,2023,12,-63.00970874,High
Ethiopia,Rural,Pulses,103.5,NGN,09-02-2017,6.02,31.22,2017,2,-5.8320444,High
Bangladesh,Wholesale,Rice,189.19,ETB,08-03-2015,6.02,31.22,2015,3,194.642579,High
India,Retail,Pulses,63.8,NGN,16-12-2018,6.02,31.22,2018,12,-27.49176043,High
Pakistan,Retail,Cooking Oil,83.38,KES,11-12-2022,6.02,31.22,2022,12,-51.71135692,High
Kenya,Retail,Maize,165.99,SDG,10-09-2024,6.02,31.22,2024,9,2869.40966,High
Nigeria,Rural,Wheat,149.46,YER,15-08-2021,6.02,31.22,2021,8,36.91828509,High
Bangladesh,Wholesale,Wheat,169.94,KES,30-12-2015,6.02,31.22,2015,12,170.3468024,High
Kenya,Wholesale,Maize,85.23,KES,04-02-2016,6.02,31.22,2016,2,-48.65353335,High
Ethiopia,Retail,Wheat,113.88,PKR,07-12-2022,6.02,31.22,2022,12,83.17516487,High
Yemen,Urban,Rice,118.45,HTG,17-09-2015,6.02,31.22,2015,9,19.06915963,High
Pakistan,Retail,Sugar,68.92,HTG,04-12-2017,6.02,31.22,2017,12,-35.67895474,High
Ethiopia,Retail,Wheat,55.3,ETB,16-04-2020,6.02,31.22,2020,4,-51.4401124,High
Nigeria,Urban,Cooking Oil,50.37,HTG,16-06-2017,6.02,31.22,2017,6,-47.93260285,High
Kenya,Urban,Wheat,79.94,ETB,03-08-2018,6.02,31.22,2018,8,-7.508966794,High
Haiti,Unknown,Pulses,48.89,ETB,20-11-2024,6.02,31.22,2024,11,-54.57164096,High
Nigeria,Rural,Cooking Oil,72.92,PKR,23-04-2024,6.02,31.22,2024,4,44.76871153,High
Sudan,Rural,Unknown,59.77,INR,20-06-2021,6.02,31.22,2021,6,3.479916898,High
Bangladesh,Urban,Wheat,120.49,NGN,02-02-2023,6.02,31.22,2023,2,-29.09850535,High
Yemen,Retail,Cooking Oil,104.19,BDT,13-12-2018,6.02,31.22,2018,12,54.63045414,High
Pakistan,Rural,Rice,77.14,SDG,21-08-2018,6.02,31.22,2018,8,0.481959099,High
Nepal,Retail,Sugar,86.33,INR,07-03-2023,6.02,31.22,2023,3,-45.06871978,High
Kenya,Retail,Unknown,123.82,BDT,17-08-2015,6.02,31.22,2015,8,92.11792087,High
Haiti,Retail,Rice,85.8,SDG,19-01-2017,6.02,31.22,2017,1,62.16216216,High
Nepal,Rural,Wheat,76.18,KES,24-04-2018,6.02,31.22,2018,4,-39.45799889,High
Bangladesh,Wholesale,Sugar,94.23,NGN,24-05-2020,6.02,31.22,2020,5,-23.51461039,High
Bangladesh,Retail,Rice,152.22,ETB,05-12-2020,6.02,31.22,2020,12,-19.54120197,High
Pakistan,Rural,Rice,35.16,INR,06-05-2015,6.02,31.22,2015,5,-54.42053409,High
Haiti,Wholesale,Sugar,87.38,PKR,22-04-2023,6.02,31.22,2023,4,-51.49597558,High
Bangladesh,Urban,Cooking Oil,64.59,NGN,12-05-2015,6.02,31.22,2015,5,-64.10071143,High
Nepal,Rural,Maize,105.82,NPR,07-11-2023,6.02,31.22,2023,11,-10.79828037,High
Haiti,Unknown,Cooking Oil,82.11,HTG,22-09-2019,6.02,31.22,2019,9,36.25954198,High
Nepal,Unknown,Wheat,103.29,KES,05-06-2019,6.02,31.22,2019,6,35.58676818,High
Nigeria,Wholesale,Cooking Oil,66.37,INR,12-03-2020,6.02,31.22,2020,3,-8.982446517,High
Ethiopia,Wholesale,Pulses,81.86,NGN,12-12-2015,6.02,31.22,2015,12,-20.90821256,High
Haiti,Rural,Maize,46.11,ETB,16-05-2020,6.02,31.22,2020,5,-47.76846398,High
India,Urban,Maize,59.67,BDT,01-11-2020,6.02,31.22,2020,11,20.47244094,High
Ethiopia,Retail,Rice,81.48,YER,20-09-2020,6.02,31.22,2020,9,155.6636335,High
Ethiopia,Wholesale,Pulses,106.57,INR,18-10-2021,6.02,31.22,2021,10,30.18568287,High
Haiti,Retail,Wheat,94.12,SDG,04-04-2018,6.02,31.22,2018,4,-26.50894042,High
Yemen,Urban,Rice,154.55,YER,21-12-2018,6.02,31.22,2018,12,30.47699451,High
Bangladesh,Retail,Cooking Oil,39.47,YER,26-09-2020,6.02,31.22,2020,9,-38.89146927,High
Nigeria,Retail,Cooking Oil,89.54,KES,01-12-2017,6.02,31.22,2017,12,34.91035106,High
Yemen,Rural,Sugar,9.08,SDG,04-07-2015,6.02,31.22,2015,7,-89.50774208,High
Yemen,Rural,Rice,93.35,NPR,20-01-2020,6.02,31.22,2020,1,-39.59883533,High
India,Urban,Pulses,73.17,BDT,09-06-2018,6.02,31.22,2018,6,14.68652038,High
Kenya,Rural,Rice,79.36,PKR,05-02-2016,6.02,31.22,2016,2,13.84306412,High
Haiti,Wholesale,Rice,72.73,ETB,11-09-2019,6.02,31.22,2019,9,-15.23310023,High
Nepal,Urban,Rice,117.4,YER,06-03-2018,6.02,31.22,2018,3,22.68784617,High
Bangladesh,Rural,Maize,111.2,YER,14-10-2019,6.02,31.22,2019,10,10.7128634,High
Yemen,Rural,Sugar,51.76,ETB,24-03-2019,6.02,31.22,2019,3,470.0440529,High
Nigeria,Urban,Wheat,90.98,NGN,10-06-2018,6.02,31.22,2018,6,-39.12752576,High
Kenya,Wholesale,Unknown,39.17,INR,05-06-2020,6.02,31.22,2020,6,-68.36536908,High
India,Urban,Wheat,105.885,BDT,23-10-2018,6.02,31.22,2018,10,563.0244208,High
Sudan,Rural,Maize,116.02,NGN,29-05-2020,6.02,31.22,2020,5,11.83728552,High
Bangladesh,Rural,Sugar,94.23,PKR,26-06-2024,6.02,31.22,2024,6,0,High
Sudan,Urban,Pulses,75.44,KES,28-08-2017,6.02,31.22,2017,8,-35.67530696,High
Ethiopia,Wholesale,Sugar,108.77,YER,24-12-2021,6.02,31.22,2021,12,58.04998547,High
Yemen,Wholesale,Maize,99.3,ETB,11-08-2021,6.02,31.22,2021,8,691.2350598,High
Pakistan,Retail,Pulses,156.15,ETB,18-09-2023,6.02,31.22,2023,9,199.7120921,High
Bangladesh,Wholesale,Rice,49.72,ETB,27-04-2021,6.02,31.22,2021,4,-67.33674944,High
Nepal,Urban,Cooking Oil,148.78,INR,23-12-2017,6.02,31.22,2017,12,399.0942637,High
Kenya,Wholesale,Rice,123.14,BDT,02-07-2022,6.02,31.22,2022,7,55.16633065,High
Nigeria,Wholesale,Wheat,101.98,ETB,22-12-2021,6.02,31.22,2021,12,12.09056936,High
Bangladesh,Retail,Rice,84.34,INR,29-07-2023,6.02,31.22,2023,7,69.62992759,High
Nepal,Wholesale,Maize,61.92,PKR,27-08-2023,6.02,31.22,2023,8,-41.48554149,High
Haiti,Retail,Wheat,103.8,HTG,31-07-2021,6.02,31.22,2021,7,10.28474288,High
Sudan,Retail,Cooking Oil,61.73,YER,24-04-2019,6.02,31.22,2019,4,-41.93942814,High
Haiti,Wholesale,Pulses,60.45,INR,24-10-2018,6.02,31.22,2018,10,23.64491716,High
Kenya,Rural,Pulses,106.02,SDG,24-02-2019,6.02,31.22,2019,2,89.66010733,High
India,Urban,Wheat,142.09,NGN,17-05-2022,6.02,31.22,2022,5,34.19275629,High
Yemen,Urban,Rice,35.84,HTG,13-12-2022,6.02,31.22,2022,12,-61.60685592,High
Bangladesh,Wholesale,Sugar,152.28,YER,09-02-2016,6.02,31.22,2016,2,61.60458453,High
Pakistan,Urban,Sugar,50.33,ETB,09-05-2020,6.02,31.22,2020,5,-26.97330238,High
Sudan,Urban,Pulses,87.74,BDT,27-08-2020,6.02,31.22,2020,8,16.30434783,High
Sudan,Retail,Sugar,88.36,SDG,03-01-2016,6.02,31.22,2016,1,-44.52188108,High
Bangladesh,Rural,Wheat,80.63,KES,04-07-2018,6.02,31.22,2018,7,-33.08158353,High
Ethiopia,Urban,Sugar,102.91,HTG,09-08-2015,6.02,31.22,2015,8,-5.38751494,High
Haiti,Rural,Maize,105.37,NPR,09-05-2021,6.02,31.22,2021,5,128.5187595,High
Sudan,Urban,Pulses,150.9,YER,01-04-2023,6.02,31.22,2023,4,71.98541144,High
Nepal,Rural,Cooking Oil,91.92,SDG,10-06-2024,6.02,31.22,2024,6,-38.21750235,High
Nigeria,Rural,Sugar,63.5,KES,24-06-2018,6.02,31.22,2018,6,-35.48714823,High
Yemen,Urban,Maize,57.24,NPR,23-06-2024,6.02,31.22,2024,6,-42.35649547,High
Sudan,Retail,Maize,100.54,YER,13-05-2019,6.02,31.22,2019,5,-13.34252715,High
Nepal,Rural,Wheat,132.7,NPR,24-06-2018,6.02,31.22,2018,6,28.47323071,High
Kenya,Rural,Pulses,74.04,KES,22-06-2015,6.02,31.22,2015,6,-30.16411998,High
Kenya,Urban,Wheat,136.66,NPR,13-09-2018,6.02,31.22,2018,9,70.95321491,High
Yemen,Rural,Cooking Oil,186.75,YER,03-05-2015,6.02,31.22,2015,5,79.23985027,High
Ethiopia,Rural,Cooking Oil,152.78,KES,19-10-2019,6.02,31.22,2019,10,-21.89960127,High
Pakistan,Retail,Rice,71.02,KES,19-11-2021,6.02,31.22,2021,11,101.9908987,High
Yemen,Rural,Cooking Oil,141.25,NGN,27-09-2016,6.02,31.22,2016,9,-24.36412316,High
India,Retail,Pulses,137,YER,03-11-2022,6.02,31.22,2022,11,87.23520569,High
Ethiopia,Rural,Pulses,106.96,NPR,30-06-2022,6.02,31.22,2022,6,0.365956648,High
Sudan,Rural,Wheat,135.89,PKR,08-06-2018,6.02,31.22,2018,6,-3.651446398,High
