Country,Market_Type,Commodity,Price,Currency,Date,Inflation_Rate,Hunger_Index
Nepal,Wholesale,Maize,50.12,ETB,09-09-2022,6.02,31.22
Yemen,Rural,Cooking Oil,96.37,YER,22-11-2018,,31.22
Nigeria,Urban,Rice,108.5,NPR,30-04-2021,,
Sudan,Retail,Rice,86.02,YER,23-02-2019,,31.22
Pakistan,Wholesale,Sugar,129.86,KES,08-08-2022,6.02,
Bangladesh,,Sugar,74.72,NGN,10-06-2016,6.02,31.22
Yemen,Urban,Sugar,70.86,NPR,19-11-2023,,
Kenya,Urban,Maize,124.97,INR,20-08-2022,,
India,Wholesale,Maize,85.59,PKR,19-11-2023,,31.22
Pakistan,Wholesale,Rice,153.87,NGN,13-02-2024,6.02,31.22
Sudan,Rural,Maize,100.54,SDG,31-12-2015,6.02,31.22
Ethiopia,Rural,Rice,122.05,PKR,28-06-2024,6.02,
Nepal,Wholesale,Cooking Oil,137.25,HTG,09-01-2015,,31.22
Haiti,Rural,Wheat,97.14,BDT,14-02-2024,6.02,
Pakistan,Urban,Rice,38.92,SDG,23-04-2015,,
Yemen,Retail,Rice,125.1,BDT,27-11-2021,6.02,
Yemen,Rural,Cooking Oil,147.71,KES,23-04-2016,,
Yemen,Retail,Sugar,89.38,ETB,16-04-2018,,31.22
India,Rural,Pulses,139.71,HTG,27-04-2017,,
Nigeria,,Sugar,,NGN,15-10-2024,,31.22
Bangladesh,Rural,Sugar,105.98,YER,04-12-2021,6.02,31.22
Ethiopia,Retail,Rice,88.57,KES,28-07-2019,,
Haiti,Retail,Rice,36.92,PKR,11-10-2021,6.02,
Yemen,Wholesale,Maize,115.93,PKR,28-10-2024,6.02,
Haiti,Retail,Maize,64.48,NPR,10-02-2021,6.02,
Kenya,Wholesale,Wheat,115.06,PKR,15-01-2020,6.02,31.22
India,Wholesale,Wheat,60.08,NPR,16-12-2016,,
Yemen,Retail,Pulses,33.05,NPR,03-08-2016,,
Kenya,Urban,Maize,71.43,INR,11-01-2016,6.02,
Ethiopia,Retail,Rice,141.41,ETB,19-06-2022,,
Ethiopia,Retail,Cooking Oil,93.6,YER,25-02-2023,,
Bangladesh,Rural,Maize,101.43,NGN,21-03-2016,,31.22
Sudan,Retail,Rice,105.59,ETB,01-11-2017,6.02,
bangladesh,Rural,Maize,104.07,ETB,05-05-2018,6.02,
Nigeria,Rural,Sugar,174.97,INR,26-02-2022,,31.22
Haiti,Retail,Maize,98.34,HTG,21-05-2017,,31.22
Nepal,Wholesale,Pulses,23.78,HTG,29-04-2016,,
Ethiopia,Urban,Sugar,85.12,SDG,11-07-2021,6.02,31.22
Nepal,Retail,Rice,102.73,INR,14-09-2018,6.02,31.22
India,Retail,Sugar,49.57,PKR,16-08-2022,6.02,31.22
Pakistan,Wholesale,Maize,90.48,NPR,07-11-2016,6.02,
Yemen,Rural,Sugar,90.99,ETB,20-07-2024,,
India,Wholesale,Pulses,171.04,PKR,17-03-2019,6.02,31.22
Ethiopia,Wholesale,Cooking Oil,72.89,HTG,07-09-2019,,
Kenya,Rural,Sugar,,BDT,06-03-2018,6.02,
Haiti,Retail,Pulses,94.16,PKR,10-05-2021,6.02,31.22
Nepal,Wholesale,Sugar,134.4,BDT,13-10-2018,,
Bangladesh,Wholesale,Wheat,155.83,ETB,04-09-2019,,
Pakistan,Retail,Cooking Oil,115.25,BDT,03-09-2024,6.02,
Sudan,Retail,Rice,97.7,PKR,19-08-2015,6.02,
India,Urban,Pulses,145.94,NGN,28-03-2021,,
Sudan,Wholesale,Sugar,41.47,YER,22-09-2023,6.02,
Nepal,Urban,Cooking Oil,106.93,BDT,20-07-2022,6.02,
Nepal,Rural,Rice,50.14,HTG,06-01-2022,6.02,
Yemen,Retail,Cooking Oil,131.99,INR,24-07-2020,,31.22
Kenya,Retail,Pulses,103.94,PKR,22-04-2015,6.02,
Kenya,Urban,Wheat,97.11,ETB,23-10-2023,,31.22
Nigeria,Wholesale,Pulses,85.2,NGN,21-07-2017,6.02,31.22
Bangladesh,Rural,Pulses,127.07,NPR,17-12-2019,6.02,
Ethiopia,Wholesale,Rice,28.51,YER,04-10-2018,6.02,
Ethiopia,Wholesale,Rice,176.11,KES,25-11-2017,,31.22
Nepal,,Sugar,94.31,NPR,16-05-2018,,31.22
India,Wholesale,Maize,48,NGN,04-01-2015,,31.22
Haiti,Urban,Pulses,,KES,17-02-2018,,
Ethiopia,Retail,Rice,,INR,26-11-2020,6.02,31.22
Ethiopia,Retail,Pulses,109.21,HTG,16-08-2023,,31.22
India,Retail,Pulses,112.21,BDT,02-04-2019,6.02,
Bangladesh,Rural,Rice,41.99,SDG,29-10-2019,,
Pakistan,Rural,Wheat,50.8,INR,17-09-2019,6.02,31.22
Kenya,Wholesale,Wheat,154.24,KES,08-01-2017,6.02,
Yemen,Urban,Pulses,37.9,SDG,27-09-2020,6.02,
Yemen,Wholesale,Wheat,104.45,BDT,06-02-2018,,
Yemen,Retail,Pulses,84.59,NPR,02-12-2021,6.02,31.22
India,Wholesale,Sugar,78.56,NPR,13-09-2019,,
Yemen,Wholesale,Rice,89.04,PKR,05-06-2024,,31.22
Nepal,Wholesale,Pulses,78.42,NGN,05-06-2016,6.02,
Nigeria,Retail,Wheat,77.08,NGN,20-02-2023,,
India,Urban,Wheat,139.95,PKR,20-08-2021,,
India,Wholesale,Cooking Oil,83.85,ETB,20-02-2018,6.02,31.22
Kenya,Retail,Cooking Oil,51.25,ETB,20-03-2022,,
Yemen,Rural,Wheat,,PKR,26-09-2016,,31.22
sudan,Urban,Sugar,57.65,INR,10-10-2016,,31.22
Pakistan,Retail,Maize,56.51,SDG,28-08-2023,6.02,
Nigeria,Wholesale,Pulses,158.21,BDT,18-03-2018,,
India,Retail,Cooking Oil,92.67,HTG,21-10-2017,6.02,
Nigeria,Urban,Pulses,48.9,HTG,23-07-2024,6.02,
India,Wholesale,Cooking Oil,,NPR,23-12-2016,,31.22
Bangladesh,Rural,Rice,,YER,29-10-2024,6.02,31.22
Kenya,Rural,Rice,91.72,NPR,02-01-2016,6.02,31.22
Nepal,Rural,Wheat,80.46,NGN,02-01-2021,,31.22
Bangladesh,Retail,Rice,44.51,SDG,14-04-2022,,31.22
Haiti,Urban,Rice,83.37,ETB,14-04-2020,,
Yemen,Rural,Maize,,PKR,24-11-2022,6.02,
Haiti,Wholesale,Sugar,95.12,HTG,29-03-2021,,31.22
Pakistan,Wholesale,Wheat,116.91,PKR,10-09-2016,,
Sudan,Wholesale,Maize,170.06,YER,21-11-2021,6.02,31.22
Nepal,Retail,Wheat,130.99,NGN,31-07-2015,,
Bangladesh,Urban,Sugar,-8.59,NGN,13-09-2023,,
Nigeria,Urban,Wheat,108.9,BDT,22-09-2015,,
Nigeria,Rural,Pulses,160.63,PKR,05-07-2018,6.02,31.22
Pakistan,Urban,Pulses,94.3,ETB,16-09-2016,,
India,Wholesale,Pulses,162.22,HTG,26-07-2019,6.02,31.22
Nigeria,Wholesale,Rice,55.81,HTG,10-05-2024,6.02,
Yemen,Retail,Sugar,64.9,YER,09-12-2019,,31.22
Sudan,Wholesale,Maize,93.24,BDT,19-05-2018,,
Kenya,Urban,Maize,94.15,INR,13-10-2017,,31.22
Yemen,Wholesale,Cooking Oil,133.47,PKR,11-01-2018,,
Sudan,Rural,Maize,100.08,NPR,21-08-2023,6.02,31.22
Pakistan,Retail,Pulses,95.64,INR,31-01-2017,,
Yemen,Retail,Pulses,199.05,INR,15-12-2015,6.02,31.22
kenya,Urban,Cooking Oil,68.9,KES,31-05-2021,,31.22
Kenya,Wholesale,Rice,151.55,SDG,13-02-2021,,
Ethiopia,,Maize,,NPR,21-07-2024,6.02,31.22
India,Urban,Sugar,85.34,NPR,14-11-2022,6.02,
Pakistan,Urban,Cooking Oil,110.35,BDT,14-06-2017,6.02,31.22
Yemen,Rural,Maize,67.3,ETB,28-01-2023,,31.22
Nepal,Urban,Rice,103.45,YER,05-05-2020,,31.22
Nepal,Wholesale,Sugar,99.84,PKR,09-03-2024,,31.22
Pakistan,Rural,Sugar,119.05,YER,27-11-2015,6.02,31.22
Yemen,Retail,Rice,95.33,PKR,17-09-2024,6.02,
Bangladesh,Wholesale,Maize,166.65,PKR,21-09-2024,6.02,31.22
Bangladesh,Retail,Wheat,64.71,YER,19-09-2020,6.02,
India,Retail,Maize,72.45,KES,10-08-2023,,
Yemen,Retail,Cooking Oil,109.57,BDT,26-06-2020,6.02,
Kenya,Wholesale,Cooking Oil,67.78,PKR,12-06-2019,,31.22
Nigeria,Retail,Maize,126.92,INR,04-09-2022,6.02,
Nepal,Wholesale,Pulses,152.57,YER,11-07-2017,,
Yemen,Retail,Cooking Oil,79.22,HTG,27-02-2019,,31.22
Yemen,Urban,Wheat,103.52,HTG,25-08-2018,,31.22
Nigeria,Urban,Pulses,126.19,SDG,12-06-2024,,31.22
Nigeria,Wholesale,Wheat,135.33,INR,14-10-2017,,31.22
Sudan,Retail,Sugar,239.11,ETB,21-02-2024,,
Ethiopia,Retail,Cooking Oil,45.7,NGN,05-04-2021,,31.22
India,Retail,Pulses,159.77,BDT,31-03-2022,6.02,
Nepal,Urban,Maize,74.3,ETB,02-06-2022,6.02,
Nigeria,Retail,Pulses,75.99,NGN,05-01-2015,6.02,31.22
Bangladesh,Retail,Sugar,105.72,HTG,19-09-2023,6.02,31.22
pakistan,Wholesale,Wheat,102.48,INR,23-06-2021,6.02,31.22
Bangladesh,Retail, ,150.03,ETB,01-11-2016,6.02,
Sudan,Urban, ,41.18,YER,16-02-2015,,31.22
Sudan,Retail,Cooking Oil,-19.04,YER,09-08-2018,,31.22
Nigeria,Urban,Maize,177.35,YER,31-05-2024,,31.22
Sudan,Urban,Wheat,42.4,BDT,15-11-2017,,31.22
Kenya,Rural,Sugar,140.2,INR,23-05-2018,6.02,
Haiti,Urban,Maize,155.79,INR,26-10-2015,6.02,
Yemen,Rural, ,145.38,BDT,02-03-2015,,31.22
Yemen,Rural,Maize,120.46,HTG,25-07-2024,6.02,31.22
Nigeria,Retail,Cooking Oil,129.83,NPR,04-05-2023,6.02,31.22
Sudan,Rural,Cooking Oil,79.1,ETB,28-08-2021,6.02,31.22
Pakistan,Wholesale,Cooking Oil,23.43,NPR,19-07-2024,,
Kenya,Urban,Sugar,86.1,SDG,04-02-2020,,31.22
India,Wholesale,Cooking Oil,78.26,NPR,21-07-2019,6.02,31.22
Sudan,Rural,Maize,62.22,NGN,28-04-2020,6.02,31.22
Kenya,Retail,Rice,101.98,NPR,30-12-2019,6.02,
Ethiopia,Urban,Maize,22.02,YER,25-01-2017,,
India,Wholesale,Sugar,150.18,HTG,29-07-2016,6.02,31.22
Yemen,Retail,Cooking Oil,97.22,KES,03-04-2023,6.02,31.22
Ethiopia,Rural,Rice,80.24,BDT,03-07-2024,,
Nigeria,Retail,Sugar,87.62,SDG,02-02-2021,6.02,31.22
Nepal,Wholesale,Wheat,93.74,YER,03-04-2015,,31.22
Nigeria,Retail,Wheat,58.55,NPR,12-03-2019,,31.22
Pakistan,Wholesale,Wheat,,NPR,31-03-2019,,31.22
Kenya,Retail,Rice,47.69,SDG,12-05-2021,6.02,
Nepal,Urban,Maize,43.23,PKR,17-06-2016,6.02,
India,Retail,Rice,65.76,NGN,07-12-2019,6.02,
India,Urban,Rice,94.11,PKR,14-06-2020,,31.22
Ethiopia,Wholesale,Rice,144.04,PKR,08-02-2021,6.02,
Pakistan,Urban,Wheat,36.95,NGN,13-05-2017,6.02,
Yemen,Retail,Pulses,136.62,HTG,16-02-2016,,
Sudan,Urban,Maize,35.66,INR,31-07-2019,,
Sudan,Wholesale,Pulses,103.86,PKR,20-11-2017,6.02,
Nepal,Retail,Pulses,39.32,KES,12-03-2021,,
Pakistan,Urban,Rice,49.42,SDG,15-04-2023,6.02,
Pakistan,Urban,Maize,112.65,NGN,27-07-2021,6.02,31.22
India,Rural,Pulses,112.19,KES,09-02-2020,6.02,31.22
Yemen,Urban,Cooking Oil,129.96,NPR,28-12-2023,,
Kenya,Rural,Rice,62.74,KES,29-10-2019,6.02,31.22
Yemen,Wholesale,Rice,139.87,BDT,23-04-2018,,
Bangladesh,Rural,Rice,162.53,BDT,15-07-2017,6.02,31.22
Pakistan,Wholesale,Cooking Oil,,SDG,30-05-2019,,
Nigeria,Urban,Cooking Oil,28.53,NGN,17-11-2023,,
Haiti,Urban,Wheat,22.84,BDT,20-08-2015,6.02,
Pakistan,Rural,Sugar,106.12,SDG,02-01-2018,6.02,31.22
Nepal,Wholesale,Maize,77.11,YER,10-09-2015,,31.22
Nigeria,Urban,Sugar,60.17,INR,31-01-2023,,
Nepal,Rural,Rice,93.31,PKR,23-03-2024,6.02,31.22
Ethiopia,Rural,Pulses,85.68,NGN,12-08-2023,,
haiti,Rural,Rice,93.59,PKR,09-03-2016,6.02,31.22
Haiti,Urban,Pulses,64.78,KES,10-05-2020,6.02,
India,Wholesale,Wheat,179.18,NPR,20-08-2022,6.02,
Pakistan,Urban,Sugar,56.51,SDG,07-05-2018,6.02,31.22
India,Retail,Rice,89.23,PKR,03-08-2022,6.02,
Sudan,Retail,Sugar,,PKR,25-03-2015,,
Nepal,Urban,Wheat,53.74,NGN,12-12-2016,,
Bangladesh,Wholesale,Sugar,47.94,KES,08-08-2019,,
Bangladesh,Rural,Pulses,78.48,BDT,04-05-2023,6.02,31.22
Sudan,Retail,Maize,90.04,KES,05-08-2015,6.02,
Ethiopia,Retail,Wheat,83.13,BDT,02-09-2024,,31.22
Bangladesh,,Sugar,78.12,NGN,14-06-2018,,31.22
Nepal,Retail,Rice,108.57,NPR,02-09-2024,6.02,
Bangladesh,Retail,Cooking Oil,111.64,ETB,02-01-2022,,
Sudan,Rural,Cooking Oil,4.73,PKR,24-04-2021,,
Nigeria,Rural,Wheat,142.31,YER,26-03-2021,,31.22
India,Wholesale,Cooking Oil,110.45,ETB,25-10-2015,6.02,
Kenya,Retail,Maize,21.63,INR,19-04-2022,,31.22
Nepal,Wholesale,Wheat,135.95,KES,19-05-2016,6.02,
India,Wholesale,Rice,140.79,PKR,12-10-2016,6.02,
Haiti,Rural,Rice,20.46,HTG,14-10-2019,,31.22
Yemen,,Wheat,87.51,BDT,21-07-2019,,
Bangladesh,Urban,Cooking Oil,,PKR,20-11-2019,,
Bangladesh,Rural,Cooking Oil,142.79,NPR,23-10-2021,,
Ethiopia,Wholesale,Rice,119.66,INR,28-05-2019,,31.22
India,Retail,Maize,77.48,ETB,29-01-2021,,31.22
Yemen,Wholesale,Pulses,56.7,BDT,29-07-2017,6.02,
Bangladesh,Wholesale,Cooking Oil,40.86,ETB,09-06-2022,6.02,31.22
Haiti,Wholesale,Maize,62.87,NGN,11-06-2015,,31.22
Ethiopia,Rural,Cooking Oil,121.51,NGN,03-08-2020,,
India,Wholesale,Pulses,136.84,NGN,25-08-2024,6.02,31.22
Ethiopia,Urban,Wheat,84.91,BDT,29-08-2016,,
India,Retail,Sugar,143.86,YER,07-05-2017,,31.22
Pakistan,Rural, ,116.31,PKR,27-03-2020,,
pakistan,Wholesale,Wheat,201.12,ETB,07-11-2019,6.02,31.22
Sudan,Urban,Cooking Oil,,ETB,20-01-2015,,31.22
Nepal,Retail,Pulses,91.26,BDT,10-08-2023,6.02,
Ethiopia,Wholesale, ,108.49,YER,14-03-2022,6.02,
Sudan,Retail,Sugar,173.9,HTG,06-02-2016,6.02,31.22
Ethiopia,Rural,Sugar,41.81,INR,12-12-2016,,
Bangladesh,Rural,Pulses,61.36,KES,07-01-2019,,
Kenya,Urban,Pulses,102.2,ETB,06-06-2024,,
Ethiopia,Rural,Cooking Oil,51.07,NPR,15-09-2019,,
Bangladesh,Urban,Rice,90.06,SDG,13-06-2021,6.02,
Yemen,Wholesale,Cooking Oil,34.58,BDT,10-04-2019,,31.22
Pakistan,Retail,Sugar,147.81,PKR,28-12-2024,,31.22
Sudan,Rural,Wheat,167.17,ETB,09-03-2024,,31.22
Kenya,Retail,Wheat,168.61,ETB,22-02-2019,,
Haiti,Retail,Maize,,HTG,30-09-2018,6.02,31.22
Pakistan,Wholesale,Sugar,107.01,NPR,01-03-2024,6.02,
Sudan,Wholesale,Sugar,99.51,YER,11-09-2018,6.02,31.22
Kenya,Rural,Cooking Oil,134.44,ETB,09-02-2022,6.02,
Haiti,Wholesale,Maize,150.45,NGN,15-06-2023,6.02,31.22
Nigeria,Retail,Pulses,128.53,INR,08-05-2020,6.02,31.22
Bangladesh,Urban,Maize,109.7,HTG,08-02-2021,,31.22
Nigeria,Urban,Rice,128.22,ETB,17-05-2017,,
Bangladesh,Urban,Cooking Oil,99.58,NPR,27-11-2019,6.02,
India,Rural,Pulses,46.35,PKR,09-12-2023,6.02,31.22
Nepal,Wholesale, ,76.34,NGN,13-06-2023,6.02,
Kenya,Wholesale,Wheat,108.52,ETB,24-01-2015,,31.22
Nigeria,Wholesale,Rice,65.18,ETB,24-10-2022,6.02,31.22
Nepal,Wholesale,Maize,62.41,HTG,02-04-2021,6.02,31.22
Kenya,Retail,Wheat,124.73,PKR,07-12-2022,,31.22
Sudan,Urban,Sugar,,NGN,06-12-2019,6.02,31.22
India,Retail,Cooking Oil,111.83,SDG,25-12-2021,,31.22
Sudan,Rural,Maize,80.09,PKR,12-09-2015,6.02,
Bangladesh,Urban,Sugar,86.49,ETB,12-01-2016,,
Nepal,Urban,Pulses,128,NPR,09-04-2024,,31.22
Kenya,Retail,Maize,63.93,NGN,01-04-2024,,
Ethiopia,Rural,Wheat,41.8,INR,06-02-2018,,
Nepal,Rural,Rice,120.29,KES,17-01-2020,6.02,31.22
Yemen,Urban,Wheat,95.22,HTG,29-02-2024,6.02,31.22
Haiti,Wholesale,Cooking Oil,152.29,HTG,03-09-2018,,31.22
Nigeria,Rural,Cooking Oil,57.39,NPR,15-09-2022,6.02,
Kenya,Retail,Maize,142.99,SDG,30-01-2024,,31.22
Pakistan,Rural,Wheat,76.65,YER,26-02-2016,6.02,
Pakistan,Urban,Rice,131.28,INR,11-05-2015,6.02,31.22
Haiti,Wholesale,Pulses,48.46,BDT,01-08-2017,,
Bangladesh,Rural,Cooking Oil,35.79,YER,19-12-2018,6.02,31.22
Nepal,Urban,Rice,114.04,PKR,22-10-2023,6.02,
Nepal,Rural,Sugar,88.99,KES,07-05-2024,,
Pakistan,Wholesale, ,106.37,SDG,07-08-2015,6.02,
Nepal,Retail,Rice,60.98,BDT,28-05-2019,,
Haiti,Urban,Maize,113.12,SDG,16-07-2015,,
Nepal,Urban, ,150.96,BDT,27-03-2022,6.02,31.22
Bangladesh,Wholesale,Rice,143.87,KES,28-02-2020,6.02,
Nigeria,Urban,Rice,73.01,NPR,01-10-2022,,31.22
Yemen,Wholesale,Pulses,49.75,SDG,09-09-2016,,
Nigeria,Urban,Sugar,99.88,PKR,24-06-2019,6.02,31.22
Yemen,Wholesale,Wheat,133.9,KES,06-07-2022,,
Ethiopia,Rural,Rice,32.48,ETB,23-04-2017,,
Nigeria,Rural,Pulses,124.38,NGN,06-01-2018,6.02,31.22
Haiti,Rural,Rice,180.41,SDG,06-08-2019,,
India,Urban,Pulses,125.59,ETB,26-10-2018,,
Ethiopia,Wholesale,Cooking Oil,37.78,KES,23-01-2018,6.02,
Yemen,Wholesale, ,54.69,HTG,02-09-2021,,31.22
Yemen,Retail,Rice,72.4,NGN,10-01-2020,6.02,
Ethiopia,Rural,Sugar,94.2,NGN,06-01-2022,,31.22
Yemen,Retail,Maize,113.96,KES,16-02-2015,,
Kenya,Rural,Sugar,128.82,NPR,27-03-2018,6.02,
India,Retail,Wheat,88.06,INR,20-01-2017,,
Haiti,Rural,Cooking Oil,110.24,HTG,07-05-2021,6.02,
Kenya,Wholesale,Cooking Oil,56.74,SDG,05-10-2021,,
Yemen,Rural, ,71.76,KES,17-11-2017,,
Nigeria,Urban,Pulses,135.4,PKR,15-04-2018,6.02,31.22
Kenya,Rural,Sugar,,HTG,04-11-2020,6.02,31.22
Nigeria,Rural,Maize,,NPR,17-11-2016,6.02,31.22
Ethiopia,Wholesale,Maize,58.43,INR,29-07-2022,6.02,
Nepal,Urban,Pulses,98.48,PKR,30-05-2019,6.02,31.22
Sudan,Wholesale,Rice,103.41,KES,19-12-2022,6.02,
Yemen,Retail, ,112.92,ETB,27-01-2017,6.02,31.22
Sudan,Retail,Maize,140.69,HTG,22-02-2024,,31.22
India,Urban,Maize,101.81,HTG,23-02-2015,,31.22
Nigeria,Retail,Rice,163.61,NGN,31-10-2020,6.02,
Kenya,Urban,Sugar,21.39,NPR,04-02-2022,,
Sudan,Rural,Sugar,87.67,PKR,29-08-2021,6.02,
Bangladesh,Retail,Wheat,141.3,HTG,19-04-2020,6.02,
Yemen,Rural,Sugar,70.14,KES,14-01-2022,,31.22
Sudan,Wholesale,Cooking Oil,133.35,YER,20-03-2021,,31.22
Kenya,Retail,Cooking Oil,103.92,NGN,03-03-2020,,
Kenya,Wholesale,Wheat,175.93,PKR,17-12-2024,6.02,31.22
India,Wholesale,Maize,93.95,INR,22-05-2021,6.02,
Pakistan,Urban,Wheat,94.43,BDT,14-07-2020,6.02,
Haiti,Wholesale, ,172.05,KES,23-05-2019,,31.22
Bangladesh,Urban,Wheat,85.54,NPR,11-11-2022,6.02,
Sudan,,Wheat,142.25,PKR,19-03-2016,6.02,31.22
Haiti,Urban,Pulses,112.3,ETB,06-11-2020,6.02,
Bangladesh,Urban,Cooking Oil,143.49,PKR,02-04-2019,6.02,
Pakistan,Urban,Rice,86.04,ETB,07-11-2023,6.02,
Sudan,Rural,Pulses,95.74,NGN,15-09-2022,6.02,
Bangladesh,Urban,Rice,85.3,INR,27-03-2018,6.02,
Haiti,Retail,Wheat,21.05,NPR,26-09-2015,,
Nigeria,Urban,Pulses,89.4,INR,26-06-2017,,31.22
Kenya,Rural,Pulses,228.08,NGN,13-06-2024,6.02,31.22
Nepal,Retail,Rice,70.71,PKR,21-11-2017,6.02,
Ethiopia,Retail,Rice,105.84,NPR,04-11-2020,,31.22
Yemen,Rural,Sugar,147.65,HTG,10-11-2020,,
Nepal,Retail,Rice,120.86,BDT,21-10-2024,6.02,
Sudan,Rural,Pulses,96.9,YER,20-10-2022,,
Sudan,Wholesale,Maize,64.23,KES,17-08-2016,,31.22
Bangladesh,Wholesale,Rice,157.69,BDT,20-03-2019,6.02,31.22
Kenya,Urban,Cooking Oil,144.34,HTG,27-08-2023,6.02,
Pakistan,Urban,Sugar,156.74,SDG,03-06-2015,6.02,
India,Urban,Cooking Oil,152.74,SDG,06-06-2019,6.02,31.22
Bangladesh,Urban,Cooking Oil,42.9,SDG,22-01-2023,6.02,31.22
India,Rural,Maize,85.93,ETB,04-11-2023,6.02,31.22
Ethiopia,Wholesale,Sugar,112.44,KES,16-01-2023,6.02,31.22
Haiti,Rural,Wheat,61.95,BDT,22-02-2016,6.02,
Bangladesh,Retail,Pulses,74.79,ETB,10-09-2015,,31.22
Ethiopia,Retail,Pulses,125.62,BDT,14-03-2024,,31.22
Yemen,Retail,Rice,123.97,BDT,16-09-2022,6.02,
Bangladesh,Retail,Pulses,170.44,INR,15-01-2021,6.02,
Kenya,Retail,Maize,71.15,PKR,08-11-2015,,31.22
Kenya,Wholesale,Pulses,62.8,BDT,17-05-2019,6.02,
Sudan,Rural,Maize,183.93,INR,17-10-2022,,
yemen,Retail,Wheat,90.17,YER,03-08-2016,6.02,
Sudan,Urban,Maize,23.99,ETB,10-03-2016,,31.22
India,Wholesale,Wheat,115.99,YER,18-05-2024,6.02,
Nepal,Urban,Wheat,57,NGN,02-10-2017,6.02,
Pakistan,Wholesale,Wheat,84.55,NGN,22-09-2015,,
Yemen,Wholesale,Maize,43.29,ETB,28-10-2017,6.02,
Haiti,Urban,Wheat,144.46,ETB,14-10-2017,,31.22
Pakistan,Urban,Maize,116.33,PKR,24-11-2020,,31.22
Pakistan,Retail,Sugar,48.41,INR,27-02-2023,,31.22
Nigeria,Urban,Wheat,107.93,PKR,08-01-2017,,31.22
Bangladesh,Rural,Maize,126.84,HTG,28-12-2017,,31.22
Haiti,Wholesale,Maize,91.53,NGN,15-03-2016,,31.22
Yemen,Wholesale,Maize,166.22,PKR,12-01-2020,6.02,
Sudan,Retail,Rice,141.66,HTG,15-10-2023,,31.22
India,Wholesale, ,80.73,HTG,22-05-2024,,31.22
Bangladesh,Urban,Wheat,90.93,KES,21-04-2017,,
Nigeria,Wholesale,Pulses,50.54,BDT,13-06-2017,6.02,31.22
India,Wholesale,Sugar,32.13,ETB,12-10-2016,6.02,
Yemen,Urban,Pulses,65.19,PKR,11-01-2022,,
Nepal,Urban,Wheat,71.89,KES,27-12-2017,,31.22
Pakistan,Wholesale,Cooking Oil,153.06,YER,29-07-2020,6.02,31.22
Nigeria,Rural,Cooking Oil,45.01,YER,26-05-2015,6.02,
India,Urban,Sugar,103.89,KES,04-02-2024,6.02,
Sudan,Rural,Sugar,108.58,INR,19-01-2016,,
Nigeria,Rural,Sugar,71.72,KES,20-11-2021,,
India,Retail,Rice,,HTG,22-10-2024,,
Nigeria,Rural,Rice,87.5,BDT,10-09-2022,6.02,
Sudan,Retail,Cooking Oil,76.29,PKR,05-10-2024,,
Sudan,Rural,Sugar,165.69,PKR,08-06-2017,6.02,31.22
Haiti,Retail,Maize,66.32,HTG,06-01-2022,6.02,
Kenya,Urban,Pulses,131.14,ETB,28-05-2024,6.02,31.22
Pakistan,Wholesale,Cooking Oil,77.29,BDT,23-11-2018,,31.22
Bangladesh,Wholesale,Sugar,51.39,INR,02-06-2020,6.02,31.22
Bangladesh,Retail,Maize,86.78,SDG,22-07-2019,,
Yemen,Urban,Sugar,194.23,NPR,30-04-2015,,31.22
Ethiopia,Retail,Wheat,42.25,PKR,29-08-2022,6.02,
Yemen,Retail,Maize,71.98,NPR,24-02-2015,6.02,
Ethiopia,Urban,Pulses,149.16,ETB,29-12-2017,6.02,31.22
Nigeria,Rural,Wheat,62.41,NPR,27-03-2020,,
Ethiopia,Rural,Rice,75.92,BDT,26-02-2019,6.02,31.22
Kenya,Urban,Cooking Oil,105.39,NPR,22-12-2015,6.02,
Kenya,Retail,Sugar,91.01,KES,31-01-2019,6.02,31.22
Pakistan,Wholesale,Cooking Oil,120.35,YER,04-08-2018,,31.22
india,Retail,Pulses,89.49,PKR,12-02-2017,,31.22
Bangladesh,Rural, ,100.23,INR,30-06-2017,,
Pakistan,Urban,Wheat,94.77,NPR,05-10-2017,6.02,
Kenya,Urban,Maize,67.3,BDT,29-03-2023,6.02,
India,Urban,Maize,25.99,PKR,12-10-2019,,
Yemen,Rural,Sugar,,NGN,14-06-2018,6.02,31.22
Bangladesh,Retail, ,66.86,SDG,15-03-2021,,31.22
Haiti,Urban,Sugar,69.25,PKR,24-12-2016,6.02,31.22
Bangladesh,Wholesale,Sugar,107.94,SDG,08-11-2024,6.02,31.22
Nigeria,Urban,Sugar,58.62,SDG,21-07-2020,,31.22
nepal,Retail,Maize,136.63,PKR,17-07-2018,,
Bangladesh,Rural,Pulses,110.18,PKR,12-04-2024,,
Kenya,Wholesale,Sugar,89.15,YER,09-08-2019,,
Nigeria,Wholesale,Maize,80.01,BDT,21-09-2015,6.02,31.22
Sudan,Urban,Rice,51.98,NPR,10-12-2015,6.02,
Ethiopia,Retail, ,112.53,INR,09-02-2019,,31.22
Yemen,Urban,Rice,105.45,ETB,14-11-2022,,31.22
Haiti,Wholesale,Sugar,74.16,NGN,04-06-2016,6.02,31.22
Yemen,Urban,Maize,120.96,BDT,01-12-2017,,31.22
Sudan,Retail,Wheat,163.22,KES,17-06-2023,6.02,
Nepal,Rural,Cooking Oil,100.59,ETB,12-01-2020,6.02,31.22
Bangladesh,Wholesale,Wheat,90.11,INR,29-03-2020,,
Pakistan,Retail,Wheat,61.57,PKR,26-12-2023,,
